city,tag,value,cnt
北京市,app_name,宝宝巴士儿歌,1
北京市,app_name,薄荷,1
北京市,app_name,包银消费,1
北京市,app_name,帮你借,1
北京市,app_name,帮你教教师版,1
北京市,app_name,邦购商城,1
北京市,app_name,伴奏王,1
北京市,app_name,半次元,1
北京市,app_name,百資繁中輸入法,1
北京市,app_name,百姓网,1
北京市,app_name,百合网,1
北京市,app_name,百果园,1
北京市,app_name,百度魔图,1
北京市,app_name,百度旅游,1
北京市,app_name,百度汉语,1
北京市,app_name,百度导航,1
北京市,app_name,百度传课,1
北京市,app_name,百度百科,1
北京市,app_name,百度VR,1
北京市,app_name,百度CarLife,1
北京市,app_name,百度 Hi,1
北京市,app_name,百词斩词典,1
北京市,app_name,百川考试,1
北京市,app_name,霸王之业,1
北京市,app_name,巴士管家,1
北京市,app_name,巴乐兔租房,1
北京市,app_name,八闽视频,1
北京市,app_name,八分音符酱,1
北京市,app_name,傲游5,1
北京市,app_name,暗影格斗2,1
北京市,app_name,安卓手电筒,1
北京市,app_name,安运驾驶员自助终端,1
北京市,app_name,安慰小宝宝,1
北京市,app_name,安全中心,1
北京市,app_name,安全守护2,1
北京市,app_name,安全期,1
北京市,app_name,安全管家,1
北京市,app_name,安娜家务助理小帮手,1
北京市,app_name,安安e驾,1
北京市,app_name,爱又米,1
北京市,app_name,爱游穿梭机,1
北京市,app_name,爱养成3,1
北京市,app_name,爱养成2,1
北京市,app_name,爱相机,1
北京市,app_name,爱鲜蜂,1
北京市,app_name,爱玩吉他,1
北京市,app_name,爱情测试大全,1
北京市,app_name,爱抢购,1
北京市,app_name,爱奇艺斗地主,1
北京市,app_name,爱课程,1
北京市,app_name,爱康,1
北京市,app_name,爱家康,1
北京市,app_name,爱股轩,1
北京市,app_name,爱动漫,1
北京市,app_name,阿里云,1
北京市,app_name,阿里小号,1
北京市,app_name,阿里通电话,1
北京市,app_name,阿里TV助手,1
北京市,app_name,【免费】天涯热书排行榜 +附精排全本小说+海量精品免费书城,1
北京市,app_name,ZARA,1
北京市,app_name,YOLO,1
北京市,app_name,YHOUSE,1
北京市,app_name,X浏览器,1
北京市,app_name,X分身,1
北京市,app_name,Xposed Installer,1
北京市,app_name,WiFi上网加速器,1
北京市,app_name,WiFi免费助手,1
北京市,app_name,WiFi路由管家,1
北京市,app_name,WiFi连接管理器,1
北京市,app_name,WiFi Master,1
北京市,app_name,Weico,1
北京市,app_name,Wearfit,1
北京市,app_name,WANTS好物,1
北京市,app_name,w3cschool,1
北京市,app_name,V网通,1
北京市,app_name,VOA常速英语,1
北京市,app_name,Vae+,1
北京市,app_name,U净,1
北京市,app_name,UU飞人,1
北京市,app_name,TXT听书,1
北京市,app_name,TXT免费全本阅读器,1
北京市,app_name,Two Dots: 冒险之旅,1
北京市,app_name,TST庭秘密,1
北京市,app_name,TripAdvisor猫途鹰,1
北京市,app_name,Toca Farm,1
北京市,app_name,Timi记账,1
北京市,app_name,tfboys小说,1
北京市,app_name,TFBOYS闹钟,1
北京市,app_name,tataUFO,1
北京市,app_name,Tap Tap Dash,1
北京市,app_name,Survival Island The Forest 3D,1
北京市,app_name,Store,1
北京市,app_name,Space Frontier,1
北京市,app_name,SleepTown,1
北京市,app_name,Skype,1
北京市,app_name,SEPHORA,1
北京市,app_name,SEEU交友,1
北京市,app_name,Seed,1
北京市,app_name,S+365,1
北京市,app_name,ROOT大师,1
北京市,app_name,Root Explorer,1
北京市,app_name,Retouch Free,1
北京市,app_name,Rela热拉,1
北京市,app_name,RAR解压器,1
北京市,app_name,Q友乐园,1
北京市,app_name,QQ国际版,1
北京市,app_name,QQ彩票,1
北京市,app_name,QooApp,1
北京市,app_name,P图神器,1
北京市,app_name,P图大神,1
北京市,app_name,PS Touch,1
北京市,app_name,PPmoney理财,1
北京市,app_name,Pocket Photo,1
北京市,app_name,PKU Helper,1
北京市,app_name,PicsArt照片艺术家,1
北京市,app_name,PicsArt Photo Studio,1
北京市,app_name,P2PSearcher,1
北京市,app_name,Owhat,1
北京市,app_name,ONS游戏引擎,1
北京市,app_name,OfficeSuite,1
北京市,app_name,O2O会员通,1
北京市,app_name,NGA玩家社区,1
北京市,app_name,NBA梦之队,1
北京市,app_name,NBA篮球大师,1
北京市,app_name,NBA LIVE,1
北京市,app_name,NBA,1
北京市,app_name,NAVER词典,1
北京市,app_name,MyLight FREE,1
北京市,app_name,My Cafe,1
北京市,app_name,MT4外汇,1
北京市,app_name,Mopria Print Service,1
北京市,app_name,momi涂色-秘密花园,1
北京市,app_name,MoboPlayer,1
北京市,app_name,Minecraft,1
北京市,app_name,Mekorama,1
北京市,app_name,LOOP,1
北京市,app_name,LockScreen,1
北京市,app_name,LINE Brush,1
北京市,app_name,LINE,1
北京市,app_name,LED手电筒,1
北京市,app_name,LED Scroller,1
北京市,app_name,Last Day on Earth: Survival,1
北京市,app_name,K歌达人,1
北京市,app_name,KK美女直播,1
北京市,app_name,KK录像机,1
北京市,app_name,KK,1
北京市,app_name,keye,1
北京市,app_name,JJ麻将,1
北京市,app_name,JJ欢乐斗地主,1
北京市,app_name,Jack'd,1
北京市,app_name,i大工,1
北京市,app_name,iZip,1
北京市,app_name,IUNI备忘录,1
北京市,app_name,IP Tools,1
北京市,app_name,InstaSize,1
北京市,app_name,InShot,1
北京市,app_name,IKEA Store,1
北京市,app_name,HiLink,1
北京市,app_name,Hey Band,1
北京市,app_name,HelloTalk,1
北京市,app_name,hao123上网导航,1
北京市,app_name,hao123,1
北京市,app_name,Hancom Office,1
北京市,app_name,H&M,1
北京市,app_name,Green加速器,1
北京市,app_name,GO桌面,1
北京市,app_name,GO输入法,1
北京市,app_name,Google 新闻和天气,1
北京市,app_name,Google 韩语输入法,1
北京市,app_name,gif制作器,1
北京市,app_name,GG来电闪光,1
北京市,app_name,GGBook看书,1
北京市,app_name,Geometry Dance on Dancing Line,1
北京市,app_name,FitTime健身减肥,1
北京市,app_name,Fitbit,1
北京市,app_name,Fit,1
北京市,app_name,Finger Battery Charger Prank,1
北京市,app_name,Facetune,1
北京市,app_name,e乐活,1
北京市,app_name,e兼职-找工作赚钱,1
北京市,app_name,e高速,1
北京市,app_name,e袋洗,1
北京市,app_name,Ezzy,1
北京市,app_name,Eye4,1
北京市,app_name,EXO-L,1
北京市,app_name,Excel杀,1
北京市,app_name,ehshig,1
北京市,app_name,EasyTouch,1
北京市,app_name,DSA+驾驶卫士,1
北京市,app_name,Dropbox,1
北京市,app_name,Dance,1
北京市,app_name,Cutie,1
北京市,app_name,CIBN微视听,1
北京市,app_name,CIBN环球影视,1
北京市,app_name,CC直播,1
北京市,app_name,CamHi,1
北京市,app_name,BesTV,1
北京市,app_name,Beautyleg腿模杂志,1
北京市,app_name,BB弹,1
北京市,app_name,BBC六分钟英语,1
北京市,app_name,Alarm Clock Xtreme,1
北京市,app_name,AirFighters Pro,1
北京市,app_name,AirBrush,1
北京市,app_name,Agoda安可达,1
北京市,app_name,ADWLauncher桌面,1
北京市,app_name,ADPMobile,1
北京市,app_name,A8体育直播,1
北京市,app_name,99广场舞,1
北京市,app_name,95啪啪,1
北京市,app_name,91熊猫看书和阅读版,1
北京市,app_name,91y游戏,1
北京市,app_name,58违章查询,1
北京市,app_name,58速运司机端,1
北京市,app_name,58到家,1
北京市,app_name,58帮帮,1
北京市,app_name,51零用钱,1
北京市,app_name,51来抢,1
北京市,app_name,51公积金管家,1
北京市,app_name,51VV,1
北京市,app_name,500彩票,1
北京市,app_name,4G通网络电话,1
北京市,app_name,4399王者荣耀助手,1
北京市,app_name,3D终极狂飙3,1
北京市,app_name,3D坦克争霸,1
北京市,app_name,3D模拟火车,1
北京市,app_name,365淘房,1
北京市,app_name,360智能管家,1
北京市,app_name,360游戏大厅,1
北京市,app_name,360优化大师,1
北京市,app_name,360隐私保险箱,1
北京市,app_name,360卫士极客版,1
北京市,app_name,360企业云盘,1
北京市,app_name,360你财富,1
北京市,app_name,3366小游戏,1
北京市,app_name,273二手车,1
北京市,app_name,2345手机浏览器,1
北京市,app_name,1元乐购,1
北京市,app_name,11选5助手,1
北京市,app_name,114生活助手,1
北京市,app_name,107间,1
北京市,app_name,0013网咖,1
北京市,app_name,2048,1
北京市,carrier,中国移动,1313
北京市,carrier,中国联通,675
北京市,carrier,中国电信,204
北京市,city,北京市,1371
北京市,city,邯郸市,39
北京市,city,保定市,39
北京市,city,天津市,36
北京市,city,张家口市,26
北京市,city,石家庄市,26
北京市,city,苏州市,18
北京市,city,上海市,18
北京市,city,邢台市,16
北京市,city,廊坊市,15
北京市,city,承德市,14
北京市,city,佛山市,13
北京市,city,青岛市,12
北京市,city,秦皇岛市,12
北京市,city,广州市,12
北京市,city,唐山市,11
北京市,city,徐州市,10
北京市,city,濮阳市,10
北京市,city,南京市,10
北京市,city,衡水市,10
北京市,city,德州市,10
北京市,city,沧州市,10
北京市,city,南通市,9
北京市,city,菏泽市,9
北京市,city,郑州市,8
北京市,city,运城市,8
北京市,city,临沂市,8
北京市,city,杭州市,8
北京市,city,商丘市,7
北京市,city,大同市,7
北京市,city,沈阳市,7
北京市,city,常州市,7
北京市,city,周口市,6
北京市,city,武汉市,6
北京市,city,宁波市,6
北京市,city,济宁市,6
北京市,city,济南市,6
北京市,city,哈尔滨市,6
北京市,city,滁州市,6
北京市,city,宝鸡市,6
北京市,city,驻马店市,5
北京市,city,重庆市,5
北京市,city,长治市,5
北京市,city,长春市,5
北京市,city,新乡市,5
北京市,city,忻州市,5
北京市,city,温州市,5
北京市,city,朔州市,5
北京市,city,嘉兴市,5
北京市,city,惠州市,5
北京市,city,合肥市,5
北京市,city,西安市,4
北京市,city,宿州市,4
北京市,city,深圳市,4
北京市,city,三门峡市,4
北京市,city,平顶山市,4
北京市,city,南阳市,4
北京市,city,临汾市,4
北京市,city,聊城市,4
北京市,city,兰州市,4
北京市,city,呼和浩特市,4
北京市,city,大连市,4
北京市,city,鞍山市,4
北京市,city,安阳市,4
北京市,city,长沙市,3
北京市,city,阳泉市,3
北京市,city,盐城市,3
北京市,city,烟台市,3
北京市,city,信阳市,3
北京市,city,襄阳市,3
北京市,city,无锡市,3
北京市,city,乌兰察布市,3
北京市,city,泰州市,3
北京市,city,台州市,3
北京市,city,上饶市,3
北京市,city,厦门市,3
北京市,city,牡丹江市,3
北京市,city,开封市,3
北京市,city,焦作市,3
北京市,city,衡阳市,3
北京市,city,鹤壁市,3
北京市,city,赣州市,3
北京市,city,阜阳市,3
北京市,city,赤峰市,3
北京市,city,镇江市,2
北京市,city,漳州市,2
北京市,city,湛江市,2
北京市,city,枣庄市,2
北京市,city,银川市,2
北京市,city,宜春市,2
北京市,city,咸阳市,2
北京市,city,潍坊市,2
北京市,city,通辽市,2
北京市,city,太原市,2
北京市,city,绥化市,2
北京市,city,宿迁市,2
北京市,city,日照市,2
北京市,city,庆阳市,2
北京市,city,莆田市,2
北京市,city,南宁市,2
北京市,city,南昌市,2
北京市,city,绵阳市,2
北京市,city,眉山市,2
北京市,city,洛阳市,2
北京市,city,辽阳市,2
北京市,city,莱芜市,2
北京市,city,荆门市,2
北京市,city,晋中市,2
北京市,city,晋城市,2
北京市,city,锦州市,2
北京市,city,金华市,2
北京市,city,江门市,2
北京市,city,吉林市,2
北京市,city,吉安市,2
北京市,city,黄冈市,2
北京市,city,葫芦岛市,2
北京市,city,河源市,2
北京市,city,汉中市,2
北京市,city,广安市,2
北京市,city,鄂州市,2
北京市,city,丹东市,2
北京市,city,本溪市,2
北京市,city,安庆市,2
北京市,city,淄博市,1
北京市,city,株洲市,1
北京市,city,中山市,1
北京市,city,玉林市,1
北京市,city,榆林市,1
北京市,city,永州市,1
北京市,city,鹰潭市,1
北京市,city,宜昌市,1
北京市,city,宜宾市,1
北京市,city,扬州市,1
北京市,city,延安市,1
北京市,city,雅安市,1
北京市,city,宣城市,1
北京市,city,许昌市,1
北京市,city,新余市,1
北京市,city,湘潭市,1
北京市,city,锡林郭勒盟,1
北京市,city,芜湖市,1
北京市,city,乌鲁木齐市,1
北京市,city,文山壮族苗族自治州,1
北京市,city,渭南市,1
北京市,city,铜川市,1
北京市,city,通化市,1
北京市,city,天水市,1
北京市,city,泰安市,1
北京市,city,四平市,1
北京市,city,十堰市,1
北京市,city,绍兴市,1
北京市,city,三亚市,1
北京市,city,三明市,1
北京市,city,泉州市,1
北京市,city,衢州市,1
北京市,city,琼海市,1
北京市,city,清远市,1
北京市,city,齐齐哈尔市,1
北京市,city,平凉市,1
北京市,city,盘锦市,1
北京市,city,南平市,1
北京市,city,茂名市,1
北京市,city,马鞍山市,1
北京市,city,漯河市,1
北京市,city,吕梁市,1
北京市,city,泸州市,1
北京市,city,龙岩市,1
北京市,city,临夏回族自治州,1
北京市,city,连云港市,1
北京市,city,丽水市,1
北京市,city,拉萨市,1
北京市,city,昆明市,1
北京市,city,揭阳市,1
北京市,city,佳木斯市,1
北京市,city,鸡西市,1
北京市,city,黄石市,1
北京市,city,淮南市,1
北京市,city,淮安市,1
北京市,city,湖州市,1
北京市,city,呼伦贝尔市,1
北京市,city,贺州市,1
北京市,city,桂林市,1
北京市,city,贵阳市,1
北京市,city,贵港市,1
北京市,city,甘孜藏族自治州,1
北京市,city,抚州市,1
北京市,city,定西市,1
北京市,city,德宏傣族景颇族自治州,1
北京市,city,大庆市,1
北京市,city,大理白族自治州,1
北京市,city,成都市,1
北京市,city,朝阳市,1
北京市,city,常德市,1
北京市,city,毕节市,1
北京市,city,包头市,1
北京市,city,蚌埠市,1
北京市,city,百色市,1
北京市,city,白银市,1
北京市,city,白山市,1
北京市,city,白城市,1
北京市,city,巴彦淖尔市,1
北京市,city,安顺市,1
北京市,city_tier,一线城市,1199
北京市,city_tier,三线城市,198
北京市,city_tier,四线城市,196
北京市,city_tier,二线城市,117
北京市,city_tier,新一线城市,99
北京市,city_tier,五线城市,83
北京市,device_brand,华为,609
北京市,device_brand,VIVO,431
北京市,device_brand,OPPO,347
北京市,device_brand,小米,288
北京市,device_brand,苹果,125
北京市,device_brand,魅族,114
北京市,device_brand,三星,111
北京市,device_brand,乐视,44
北京市,device_brand,金立,31
北京市,device_brand,荣耀,21
北京市,device_brand,努比亚,14
北京市,device_brand,酷派,13
北京市,device_brand,360,12
北京市,device_brand,锤子科技,9
北京市,device_brand,联想,7
北京市,device_brand,一加,5
北京市,device_brand,联想ZUK,3
北京市,device_brand,大神,3
北京市,device_brand,HTC,3
北京市,device_brand,索尼移动,2
北京市,device_brand,LG,2
北京市,device_brand,中兴,1
北京市,device_brand,中国移动,1
北京市,device_brand,摩托罗拉,1
北京市,device_brand,美图,1
北京市,device_brand,谷歌,1
北京市,device_brand,朵唯,1
北京市,device_model,VIVO X7,83
北京市,device_model,小米红米NOTE2,62
北京市,device_model,OPPO R9,60
北京市,device_model,华为MATE 8,57
北京市,device_model,华为荣耀7,52
北京市,device_model,OPPO R9S,46
北京市,device_model,VIVO X7 PLUS,39
北京市,device_model,苹果IPHONE 6S,35
北京市,device_model,华为P9,35
北京市,device_model,VIVO X6,35
北京市,device_model,VIVO X6S,33
北京市,device_model,华为MATE 7,32
北京市,device_model,华为荣耀6 PLUS,31
北京市,device_model,OPPO R9 PLUS,30
北京市,device_model,小米红米NOTE,29
北京市,device_model,OPPO R7 PLUS,29
北京市,device_model,小米NOTE,28
北京市,device_model,苹果IPHONE 6,27
北京市,device_model,华为P8,27
北京市,device_model,魅族MX5,25
北京市,device_model,荣耀V8,24
北京市,device_model,小米5,23
北京市,device_model,荣耀畅玩5X,23
北京市,device_model,华为荣耀6,23
北京市,device_model,小米4,22
北京市,device_model,苹果IPHONE 6 PLUS,22
北京市,device_model,华为荣耀8,22
北京市,device_model,VIVO X6PLUS,22
北京市,device_model,OPPO R7,22
北京市,device_model,三星GALAXY NOTE 3,21
北京市,device_model,VIVO X5PROD,21
北京市,device_model,VIVO V3MAX,21
北京市,device_model,华为荣耀畅玩4X,20
北京市,device_model,荣耀畅玩6X,18
北京市,device_model,魅族魅蓝METAL,18
北京市,device_model,VIVO Y51A,18
北京市,device_model,OPPO R7S,18
北京市,device_model,三星GALAXY S7 EDGE,17
北京市,device_model,VIVO XPLAY5,17
北京市,device_model,苹果IPHONE 6S PLUS,16
北京市,device_model,苹果IPHONE 5S,16
北京市,device_model,华为荣耀畅玩4C,15
北京市,device_model,OPPO R9SK,15
北京市,device_model,小米红米3,14
北京市,device_model,OPPO A33,14
北京市,device_model,华为麦芒4,13
北京市,device_model,华为畅享5S,12
北京市,device_model,OPPO R9S PLUS,12
北京市,device_model,魅族魅蓝NOTE 3,11
北京市,device_model,魅族魅蓝NOTE 2,11
北京市,device_model,金立金钢,11
北京市,device_model,华为畅享5,11
北京市,device_model,华为P9 PLUS,11
北京市,device_model,VIVO X5M,11
北京市,device_model,小米2S,10
北京市,device_model,华为荣耀7I,10
北京市,device_model,OPPO A59,10
北京市,device_model,OPPO A37,10
北京市,device_model,三星GALAXY C7,9
北京市,device_model,荣耀畅玩5C,9
北京市,device_model,魅族PRO 5,9
北京市,device_model,三星GALAXY S6 EDGE+,8
北京市,device_model,三星GALAXY S6,8
北京市,device_model,魅族魅蓝NOTE,8
北京市,device_model,魅族MX4,8
北京市,device_model,小米红米3S,7
北京市,device_model,三星GALAXY S5,7
北京市,device_model,三星GALAXY C5,7
北京市,device_model,荣耀NOTE8,7
北京市,device_model,华为ASCEND G7,7
北京市,device_model,OPPO A59S,7
北京市,device_model,小米红米2,6
北京市,device_model,小米4C,6
北京市,device_model,三星GALAXY A7,6
北京市,device_model,魅族魅蓝2,6
北京市,device_model,魅族MX4 PRO,6
北京市,device_model,华为G7 PLUS,6
北京市,device_model,VIVO X5SL,6
北京市,device_model,OPPO A31,6
北京市,device_model,三星GALAXY S6 EDGE,5
北京市,device_model,三星GALAXY S4,5
北京市,device_model,华为P10,5
北京市,device_model,华为G9,5
北京市,device_model,VIVO Y35A,5
北京市,device_model,VIVO Y27,5
北京市,device_model,小米MAX,4
北京市,device_model,小米3S,4
北京市,device_model,三星GALAXY NOTE 5,4
北京市,device_model,荣耀4A,4
北京市,device_model,金立S6,4
北京市,device_model,华为P8MAX,4
北京市,device_model,大神F2,4
北京市,device_model,VIVO Y55,4
北京市,device_model,VIVO Y37,4
北京市,device_model,VIVO Y35L,4
北京市,device_model,VIVO Y31,4
北京市,device_model,VIVO XSHOT,4
北京市,device_model,OPPO A51,4
北京市,device_model,小米红米1S,3
北京市,device_model,小米3,3
北京市,device_model,苹果IPHONE SE,3
北京市,device_model,苹果IPHONE 7 PLUS,3
北京市,device_model,联想乐檬K3 NOTE,3
北京市,device_model,金立F100,3
北京市,device_model,华为荣耀X2,3
北京市,device_model,华为MATE S,3
北京市,device_model,大神F1,3
北京市,device_model,锤子科技坚果手机,3
北京市,device_model,OPPO A53,3
北京市,device_model,三星GALAXY NOTE II,2
北京市,device_model,三星GALAXY NOTE 4,2
北京市,device_model,三星GALAXY J5,2
北京市,device_model,三星GALAXY A5,2
北京市,device_model,荣耀畅玩5A,2
北京市,device_model,苹果IPHONE 5,2
北京市,device_model,乐视乐MAX 2,2
北京市,device_model,乐视乐1S,2
北京市,device_model,金立S8,2
北京市,device_model,金立M3S,2
北京市,device_model,金立F103B,2
北京市,device_model,华为荣耀3C畅玩版,2
北京市,device_model,华为荣耀3C,2
北京市,device_model,华为P10 PLUS,2
北京市,device_model,华为B199,2
北京市,device_model,华为ASCEND P7,2
北京市,device_model,VIVO Y67,2
北京市,device_model,VIVO Y29L,2
北京市,device_model,VIVO Y23L,2
北京市,device_model,VIVO XPLAY3S,2
北京市,device_model,VIVO X5PRO V,2
北京市,device_model,VIVO X3T,2
北京市,device_model,VIVO X3F,2
北京市,device_model,VIVO V3,2
北京市,device_model,OPPO R1C,2
北京市,device_model,OPPO N3,2
北京市,device_model,360 手机N5,2
北京市,device_model,中国移动N1 MAX,1
北京市,device_model,中国移动A1S,1
北京市,device_model,一加手机3T,1
北京市,device_model,小米红米NOTE3,1
北京市,device_model,小米M2,1
北京市,device_model,小米4S,1
北京市,device_model,索尼移动索尼L36H,1
北京市,device_model,三星GALAXY ON5,1
北京市,device_model,三星GALAXY MEGA 2,1
北京市,device_model,三星GALAXY GRAND DUOS,1
北京市,device_model,三星GALAXY E7,1
北京市,device_model,三星GALAXY A9,1
北京市,device_model,三星GALAXY A8,1
北京市,device_model,荣耀X2,1
北京市,device_model,荣耀7,1
北京市,device_model,奇酷青春版,1
北京市,device_model,魅族魅蓝U20,1
北京市,device_model,魅族PRO 6,1
北京市,device_model,魅族MX2,1
北京市,device_model,美图M6,1
北京市,device_model,联想乐檬K3,1
北京市,device_model,联想黄金斗士A8,1
北京市,device_model,联想ZUK Z1,1
北京市,device_model,乐视乐MAX,1
北京市,device_model,酷派锋尚,1
北京市,device_model,金立V188S,1
北京市,device_model,金立S7,1
北京市,device_model,金立S6 PRO,1
北京市,device_model,金立S5,1
北京市,device_model,金立GN9010L,1
北京市,device_model,金立GN8001,1
北京市,device_model,金立F301,1
北京市,device_model,金立F103蓝炫,1
北京市,device_model,华为荣耀畅玩4,1
北京市,device_model,华为荣耀3X,1
北京市,device_model,华为NOVA 2 PLUS,1
北京市,device_model,华为MATE 2,1
北京市,device_model,华为G610S,1
北京市,device_model,华为C8818,1
北京市,device_model,华为C199,1
北京市,device_model,VIVO Y613F,1
北京市,device_model,VIVO Y17T,1
北京市,device_model,VIVO Y13L,1
北京市,device_model,VIVO X5MAX+,1
北京市,device_model,VIVO X3S,1
北京市,device_model,VIVO X3L,1
北京市,device_model,OPPO U707T,1
北京市,device_model,OPPO R5,1
北京市,device_model,OPPO R1,1
北京市,device_model,OPPO FIND 7,1
北京市,device_model,OPPO A30,1
北京市,device_model,OPPO A11,1
北京市,device_model,OPPO 3007,1
北京市,device_model,360 手机N4S,1
北京市,device_os,ANDROID,2060
北京市,device_os,IOS,124
北京市,device_os,COLOR OS 3.0（基于ANDROID 6.0）,10
北京市,device_os,EMUI 5.0（基于ANDROID 7.0）,2
北京市,device_os,ANDROID 6.0,2
北京市,device_os,AMIGO2.5,1
北京市,device_os,360 OS 2.0（基于ANDROID 6.0）,1
北京市,device_platform,ANDROID,1547
北京市,device_platform,IPHONE,42
北京市,device_price_range,2000-3999,614
北京市,device_price_range,1000-1999,552
北京市,device_price_range,500-999,370
北京市,device_price_range,4000以上,114
北京市,device_price_range,1-499,6
北京市,device_screen_size,5.1-5.5英寸,781
北京市,device_screen_size,5.6-6.0英寸,676
北京市,device_screen_size,6英寸以上,111
北京市,device_screen_size,4.6-5.0英寸,95
北京市,device_screen_size,6英寸以上,75
北京市,device_screen_size,3.1-4.5英寸,33
北京市,device_type,手机,2200
北京市,district,门头沟区,282
北京市,district,朝阳区,163
北京市,district,昌平区,156
北京市,district,海淀区,123
北京市,district,房山区,110
北京市,district,丰台区,91
北京市,district,大兴区,64
北京市,district,通州区,43
北京市,district,西城区,40
北京市,district,顺义区,35
北京市,district,延庆区,24
北京市,district,平谷区,24
北京市,district,东城区,23
北京市,district,石景山区,20
北京市,district,密云区,16
北京市,district,怀柔区,16
北京市,district,武安市,10
北京市,district,涿州市,7
北京市,district,南海区,7
北京市,district,易县,6
北京市,district,蔚县,6
北京市,district,浦东新区,6
北京市,district,井陉矿区,6
北京市,district,西青区,5
北京市,district,顺平县,5
北京市,district,曲周县,5
北京市,district,临漳县,5
北京市,district,涞源县,5
北京市,district,海港区,5
北京市,district,滨海新区,5
北京市,district,吴中区,4
北京市,district,魏县,4
北京市,district,卢龙县,4
北京市,district,昆山市,4
北京市,district,井陉县,4
北京市,district,扶风县,4
北京市,district,城阳区,4
北京市,district,城关区,4
北京市,district,北辰区,4
北京市,district,涿鹿县,3
北京市,district,雨花台区,3
北京市,district,邢台县,3
北京市,district,新华区,3
北京市,district,夏津县,3
北京市,district,武清区,3
北京市,district,武进区,3
北京市,district,吴江区,3
北京市,district,唐县,3
北京市,district,尚志市,3
北京市,district,全椒县,3
北京市,district,清丰县,3
北京市,district,平乡县,3
北京市,district,平泉县,3
北京市,district,沛县,3
北京市,district,隆化县,3
北京市,district,兰陵县,3
北京市,district,涞水县,3
北京市,district,津南区,3
北京市,district,胶州市,3
北京市,district,郊区,3
北京市,district,惠阳区,3
北京市,district,潢川县,3
北京市,district,华龙区,3
北京市,district,固安县,3
北京市,district,丰南区,3
北京市,district,肥西县,3
北京市,district,单县,3
北京市,district,大厂回族自治县,3
北京市,district,磁县,3
北京市,district,茌平县,3
北京市,district,城区,3
北京市,district,禅城区,3
北京市,district,钟楼区,2
北京市,district,长安区,2
北京市,district,雨花区,2
北京市,district,余杭区,2
北京市,district,埇桥区,2
北京市,district,永清县,2
北京市,district,驿城区,2
北京市,district,叶县,2
北京市,district,宣化县,2
北京市,district,宣化区,2
北京市,district,新郑市,2
北京市,district,新市区,2
北京市,district,新民市,2
北京市,district,项城市,2
北京市,district,香河县,2
北京市,district,香坊区,2
北京市,district,武邑县,2
北京市,district,武强县,2
北京市,district,武城县,2
北京市,district,汶上县,2
北京市,district,文成县,2
北京市,district,渭城区,2
北京市,district,卫辉市,2
北京市,district,万荣县,2
北京市,district,铜山区,2
北京市,district,铜梁区,2
北京市,district,天河区,2
北京市,district,桃城区,2
北京市,district,双桥区,2
北京市,district,深州市,2
北京市,district,尚义县,2
北京市,district,上饶县,2
北京市,district,沙河市,2
北京市,district,如皋市,2
北京市,district,如东县,2
北京市,district,容城县,2
北京市,district,桥西区,2
北京市,district,启东市,2
北京市,district,祁东县,2
北京市,district,濮阳县,2
北京市,district,泊头市,2
北京市,district,平山县,2
北京市,district,蓬莱市,2
北京市,district,南开区,2
北京市,district,南郊区,2
北京市,district,闵行区,2
北京市,district,滦县,2
北京市,district,鹿邑县,2
北京市,district,隆尧县,2
北京市,district,灵丘县,2
北京市,district,临泉县,2
北京市,district,梁园区,2
北京市,district,梁山县,2
北京市,district,廉江市,2
北京市,district,溧水区,2
北京市,district,历城区,2
北京市,district,乐陵市,2
北京市,district,莱城区,2
北京市,district,科尔沁左翼中旗,2
北京市,district,浚县,2
北京市,district,巨鹿县,2
北京市,district,静乐县,2
北京市,district,江夏区,2
北京市,district,嘉善县,2
北京市,district,嘉定区,2
北京市,district,稷山县,2
北京市,district,即墨市,2
北京市,district,怀仁县,2
北京市,district,花都区,2
北京市,district,河西区,2
北京市,district,河间市,2
北京市,district,海珠区,2
北京市,district,广阳区,2
北京市,district,广平县,2
北京市,district,古交市,2
北京市,district,沽源县,2
北京市,district,藁城区,2
北京市,district,奉新县,2
北京市,district,丰润区,2
北京市,district,丰宁满族自治县,2
北京市,district,方城县,2
北京市,district,二道区,2
北京市,district,鄂城区,2
北京市,district,东明县,2
北京市,district,东丽区,2
北京市,district,慈溪市,2
北京市,district,崇义县,2
北京市,district,承德县,2
北京市,district,宝山区,2
北京市,district,白云区,2
北京市,district,安阳县,2
北京市,district,淄川区,1
北京市,district,钟祥市,1
北京市,district,钟山县,1
北京市,district,中原区,1
北京市,district,中山区,1
北京市,district,中牟县,1
北京市,district,织金县,1
北京市,district,枝江市,1
北京市,district,正定县,1
北京市,district,镇原县,1
北京市,district,镇海区,1
北京市,district,柘城县,1
北京市,district,肇源县,1
北京市,district,赵县,1
北京市,district,长子县,1
北京市,district,长治县,1
北京市,district,长清区,1
北京市,district,漳浦县,1
北京市,district,章丘市,1
北京市,district,张北县,1
北京市,district,枣阳市,1
北京市,district,郓城县,1
北京市,district,运河区,1
北京市,district,筠连县,1
北京市,district,云岩区,1
北京市,district,岳西县,1
北京市,district,岳池县,1
北京市,district,裕华区,1
北京市,district,玉州区,1
北京市,district,玉田县,1
北京市,district,玉泉区,1
北京市,district,玉环县,1
北京市,district,渝水区,1
北京市,district,于洪区,1
北京市,district,右玉县,1
北京市,district,永年县,1
